1.0625,1,0,0.952986975183536,0.991704413142376,0.0511267525995907
1.1875,1,0,0.859359524203144,0.976508334711004,0.153087536913316
1.3125,1,0,0.765860473368128,0.961761656788449,0.254954027370281
1.4375,1,0,0.672297086122269,0.94678980142794,0.356867764878959
1.5625,1,0,0.578669635141877,0.931593722996568,0.458828549192685
1.6875,1,0,0.485042184161484,0.916397644565195,0.56078933350641
1.8125,1,0,0.391414733181092,0.901201566133822,0.662750117820135
1.9375,1,0,0.297791283174925,0.886019491112237,0.764707963918414
1.125,1.07216666666667,0,0.854151288954275,0.90619617800663,0.151378480507538
1.25,1.07216666666667,0,0.760523837973883,0.891000099575257,0.253339264821263
1.375,1.07216666666667,0,0.666896386993491,0.875804021143885,0.355300049134988
1.5,1.07216666666667,0,0.573326047718961,0.860807833683031,0.457218892039721
1.625,1.07216666666667,0,0.479727125589744,0.845711606230771,0.559158725478365
1.75,1.07216666666667,0,0.386099674609352,0.830515527799399,0.661119509792091
1.875,1.07216666666667,0,0.292479353032911,0.815344402281855,0.763075058449789
1.125,1.14433333333333,0,0.801693895974907,0.826761969245508,0.200969586810094
1.25,1.14433333333333,0,0.70835565377975,0.812578121562459,0.302717983422163
1.375,1.14433333333333,0,0.614728202799358,0.797382043131087,0.404678767735888
1.5,1.14433333333333,0,0.521172766187206,0.782438014988556,0.506586666497937
1.625,1.14433333333333,0,0.427581279468453,0.767367811472918,0.608521039557022
1.75,1.14433333333333,0,0.333971799908146,0.752234633011844,0.710468626109122
1.875,1.14433333333333,0,0.240353331962593,0.73706999520241,0.812422813506637
1.1875,1.2165,0,0.702986975183536,0.741704413142376,0.301126752599591
1.3125,1.2165,0,0.609359524203144,0.726508334711004,0.403087536913316
1.4375,1.2165,0,0.515860473368128,0.711761656788449,0.504954027370281
1.5625,1.2165,0,0.422297086122269,0.69678980142794,0.606867764878959
1.6875,1.2165,0,0.328669635141877,0.681593722996568,0.708828549192684
1.8125,1.2165,0,0.235042184161484,0.666397644565195,0.81078933350641
1.25,1.32475,0,0.577986975183536,0.616704413142376,0.426126752599591
1.375,1.32475,0,0.484359524203144,0.601508334711004,0.528087536913316
1.5,1.32475,0,0.390860473368128,0.586761656788449,0.629954027370281
1.625,1.32475,0,0.297297086122269,0.57178980142794,0.731867764878959
1.75,1.32475,0,0.203669635141877,0.556593722996568,0.833828549192684
1.3125,1.433,0,0.452986975183536,0.491704413142376,0.551126752599591
1.4375,1.433,0,0.359359524203144,0.476508334711004,0.653087536913316
1.5625,1.433,0,0.265860473368129,0.461761656788449,0.754954027370281
1.6875,1.433,0,0.172297086122269,0.44678980142794,0.856867764878959
1.375,1.54125,0,0.327986975183536,0.366704413142376,0.676126752599591
1.5,1.54125,0,0.234359524203144,0.351508334711004,0.778087536913316
1.625,1.54125,0,0.140860473368129,0.336761656788449,0.879954027370281
1.4375,1.6495,0,0.202986975183536,0.241704413142376,0.801126752599591
1.5625,1.6495,0,0.109359524203144,0.226508334711004,0.903087536913316
1.5,1.75775,0,0.0779869751835362,0.116704413142376,0.926126752599591
